index,sentence,subsentence_detail,score_detail,fiscal_stance,fiscal_analysis,economic_condition,monetary_policy,other_policies,risk,no_topic,fiscal_stance_dum
20150904_1_20,"In Japan, accelerating structural reforms is critical to boost confidence and contribute to higher domestic demand and favorable wage-price dynamics","└── japan 0.0 0.0 fiscal_analysis
    └── critical 0.0 0.0 other_policies
        └── contribute 0.0 0.0 fiscal_analysis,other_policies//
            └── dynamics 0 0.0 other_policies//
","{'polarity': [('accelerate', 1), ('reform', -1), ('boost', 1), ('confidence', 1), ('higher', 1), ('favorable', 1)], 'degree': []}",0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
20150904_1_26,"External and financial vulnerabilities have risen, and could be exacerbated if capital flow reversals materialize, as private sector leverage has increased significantly, and current account positions have deteriorated","├── materialize 0 0.0 fiscal_analysis//
├── increase 0 0.0 fiscal_analysis//
└── deteriorate 0 0.0 fiscal_analysis//
","{'polarity': [('rise', 1), ('increase', 1), ('deteriorate', -1)], 'degree': [('significantly', 2.0)]}",0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
20150904_1_1,Policy priorities have taken on more urgency compared to the February G-20 Surveillance Note,"└── take 0 0.0 other_policies
","{'polarity': [], 'degree': [('priority', 2.0)]}",0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
20150904_1_18,"These monetary policy efforts should be supported by measures to strengthen bank balance sheets, which would help to improve monetary policy transmission and credit market conditions","└── support 0.0 0.0 monetary_policy,other_policies
    └── help 0.0 0.0 monetary_policy
        └── condition 0 0.0 //
","{'polarity': [('support', 1), ('strengthen', 1), ('improve', 1)], 'degree': []}",0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
20150904_1_27,"Finally, lack of credibility, notably where inflation is above target, complicates the monetary policy response as exchange rate depreciation could feed into inflation expectations and lead to a worsening inflation outlook.","└── complicate 0.0 0.0 monetary_policy,fiscal_analysis
    ├── target 0 0.0 
    └── feed 0.0 0.0 other_policies//
        └── lead 0 0.0 //
","{'polarity': [('lack', -1), ('depreciation', -1), ('worsen', -1)], 'degree': [('notably', 2.0)]}",0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
20150904_1_14,"An effective monetary policy communication strategy will remain essential, also in light of differences between market and FOMC expectations about the path of short-term interest rates","└── remain 0 0.0 monetary_policy
","{'polarity': [], 'degree': []}",0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
20150904_1_6,Structural reforms are needed to raise potential output in both advanced and emerging economies,"└── need 0.0 0.0 other_policies
    └── advanced 0.0 0.0 fiscal_analysis//
        └── economy 0 0.0 fiscal_analysis,other_policies//
","{'polarity': [('reform', -1), ('raise', 1)], 'degree': [('potential', 0.5)]}",0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
20150904_1_25,"On the domestic front, macroeconomic policy space remains limited as several economies have experienced inflation above target or/and weaker fiscal positions than before the crisis","└── remain 0.0 0.0 other_policies
    └── experience 0 0.0 fiscal_analysis//
","{'polarity': [('weaker', -1), ('crisis', -1)], 'degree': []}",0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
20150904_1_17,"Hence, the program should be extended if there is not sufficient improvement in inflation consistent with meeting medium-term price stability objectives","└── be 0 0.0 other_policies//
","{'polarity': [('improvement', 1)], 'degree': [('medium-term', 0.5)]}",0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
20150904_1_24,"On the external front, financial conditions have tightened, commodity prices have declined sharply, and exchange rates have been under pressure","└── decline 0.0 0.0 fiscal_analysis
    └── pressure 0 0.0 //
","{'polarity': [('decline', -1), ('tighten', -1)], 'degree': [('sharply', 2.0)]}",0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
20150904_1_8,"Accommodative monetary policies remain essential in many advanced economies, given still sizable output gaps","└── remain 0 0.0 monetary_policy
","{'polarity': [('accommodative', 1)], 'degree': []}",0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
20150904_1_10,"The expected boost in economic activity from lower oil prices has not materialized, and lower energy costs are keeping inflation low","└── materialize 0.0 0.0 fiscal_analysis
    └── keep 0 0.0 other_policies//
","{'polarity': [('boost', 1)], 'degree': []}",0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
20150904_1_2,"Notably, raising actual and potential growth remains a key objective","└── remain 0 0.0 other_policies
","{'polarity': [('raise', 1)], 'degree': [('notably', 2.0), ('potential', 0.5)]}",0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
20150904_1_3,"In advanced economies, accommodative monetary policy remains essential","└── remain 0 0.0 monetary_policy
","{'polarity': [('accommodative', 1)], 'degree': []}",0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
20150904_1_11,"Hence, monetary policy must stay accommodative to prevent real interest rates from rising prematurely","└── stay 0.0 0.0 monetary_policy
    └── rise 0 0.0 //
","{'polarity': [('accommodative', 1), ('rise', 1)], 'degree': []}",0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
20150904_1_12,"In the United States, the main near-term policy issue is the appropriate timing and pace of monetary policy normalization","└── timing 0 0.0 monetary_policy,other_policies
    └── pace 0 0 fiscal_stance//
","{'polarity': [], 'degree': []}",0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
20150904_1_4,"Fiscal policy should be growth friendly, including through increased infrastructure investment","└── friendly 1 0.5 fiscal_stance
    └── investment 0 1 fiscal_stance//
","{'polarity': [('investment', 1), ('increase', 1)], 'degree': []}",2.0,0.0,0.0,0.0,0.0,0.0,0,1.0
20150904_1_21,"In this context, the Bank of Japan should stand ready for further easing","└── stand 0 0.0 other_policies
","{'polarity': [('ease', -1)], 'degree': [('further', 2.0)]}",0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
20150904_1_19,Stricter regulation of nonperforming loans and measures to improve insolvency and foreclosure procedures are a priority in this regard,"└── measure 0 0.0 fiscal_analysis//
","{'polarity': [('improve', 1)], 'degree': [('priority', 2.0)]}",0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
20150904_1_23,Policymakers in many emerging economies face a growth slowdown accompanied by a more challenging environment,"└── face 0 0.0 other_policies
","{'polarity': [('slowdown', -1)], 'degree': []}",0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
20150904_1_13,"The Federal Open Market Committee’s (FOMC) decision should remain data-dependent and with little evidence of meaningful wage and price pressures so far, the normalization is expected to be gradual","└── remain 0.0 0 fiscal_stance
    └── price 0 0.0 other_policies//
","{'polarity': [], 'degree': [('gradual', 0.5)]}",0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
20150904_1_15,"In the euro area, the ECB’s expanded asset purchase program has improved confidence and financial conditions, and raised inflation expectations initially","└── have 0.0 0.0 fiscal_analysis
    ├── condition 0 0.0 other_policies//
    └── raise 0 0.0 other_policies//
","{'polarity': [('expand', 1), ('raise', 1), ('confidence', 1), ('improve', 1)], 'degree': []}",0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
20150904_1_16,"More recently however, inflation expectations have reversed, and the euro has strengthened, which could put downward pressure on prices","└── reverse 0.0 0.0 economic_condition
    ├── strengthen 0 0.0 fiscal_analysis//
    └── put 0 0.0 
","{'polarity': [('reverse', -1), ('strengthen', 1), ('downward', -1)], 'degree': []}",0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
20150904_1_7,Joint efforts by deficit and surplus economies to rebalance global demand would reduce excess external imbalances while sustaining growth,"└── reduce 0.0 0.0 other_policies
    └── sustain 0 0.0 economic_condition,other_policies//
","{'polarity': [('reduce', -1), ('deficit', 1), ('imbalance', -1), ('excess', -1)], 'degree': []}",0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
20140219_1_4,Monetary policy should continue supporting demand given the still-large output gaps and ongoing fiscal consolidation,"└── continue -1 0.0 monetary_policy
    └── consolidation 0 -1 fiscal_stance,fiscal_analysis//
","{'polarity': [('support', 1), ('consolidation', -1)], 'degree': []}",0.0,0.0,0.0,-1.0,0.0,0.0,0,0.0
20140219_1_21,"Credible macroeconomic policies and frameworks, alongside exchange rate flexibility are needed to weather the turbulence","└── need 0 -1 fiscal_stance,other_policies
","{'polarity': [('turbulence', -1)], 'degree': []}",-2.0,0.0,0.0,0.0,-2.0,0.0,0,1.0
20140219_1_22,Emerging economies face both near-term and medium-term challenges to support growth,"└── face 0 0.0 other_policies
","{'polarity': [('support', 1), ('challenge', -1)], 'degree': [('medium-term', 0.5)]}",0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
20140219_1_19,"However, if low growth persists and monetary policy options are depleted, the flexibility in the current fiscal framework may need to be used to respond in these circumstances","└── need 0.0 0 fiscal_stance
    └── persist 0.0 0.0 economic_condition//
        └── deplete 0 0.0 monetary_policy//
","{'polarity': [], 'degree': []}",0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
20140219_1_5,"With prospects improving, it will be critical to avoid a premature withdrawal of monetary policy accommodation, including in the United States","└── critical 0.0 0.0 monetary_policy
    └── state 0 0.0 //
","{'polarity': [('improve', 1), ('accommodation', 1)], 'degree': []}",0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
20140219_1_14,"In particular, a Single Resolution Mechanism (SRM) based on an independent centralized authority, with efficient resolution powers— supported by a single resolution fund—would be necessary to ensure least cost and timely resolution","└── necessary 0.0 0.0 other_policies
    └── particular 0 0.0 fiscal_analysis//
","{'polarity': [('support', 1)], 'degree': []}",0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
20140219_1_25,"As recent turbulences have shown, economies with deteriorating macroeconomic imbalances, larger external funding requirements (relative to reserves) and lower policy credibility see more volatility","└── show 0.0 0.0 fiscal_analysis
    └── see 0 0.0 other_policies
","{'polarity': [('turbulence', -1), ('imbalance', -1), ('deteriorate', -1), ('volatility', -1)], 'degree': [('larger', 2.0)]}",0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
20140219_1_24,The strengthening of the recovery and unwinding of accommodative monetary policy in advanced economies will lead to tighter external financing conditions and could generate further bouts of volatility in capital flows,"└── lead 0.0 0.0 monetary_policy
    ├── unwind 0 0.0 //
    └── generate 0 0.0 fiscal_analysis,other_policies//
","{'polarity': [('strengthening', 1), ('unwind', -1), ('accommodative', 1), ('tighter', -1), ('volatility', -1)], 'degree': [('further', 2.0)]}",0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
20140219_1_12,"National authorities should commit to provide sufficient national backstops, while the establishment of a common backstop (ESM direct recapitalization) remains crucial to sever sovereign-bank links in countries where debt dynamics are a concern and fiscal space is limited","└── commit -1.0 0.0 fiscal_analysis
    └── remain -1.0 0.0 //
        ├── concern 0 0.0 fiscal_analysis
        └── limit 0 -1 fiscal_stance,fiscal_analysis//
","{'polarity': [('concern', -1), ('limit', -1)], 'degree': []}",0.0,-1.0,0.0,0.0,0.0,0.0,0,0.0
20140219_1_13,Completing the banking union is also critical to reducing financial fragmentation,"└── complete 0.0 0.0 fiscal_analysis
    └── critical 0.0 0.0 
        └── reduce 0 0.0 other_policies//
","{'polarity': [('reduce', -1)], 'degree': []}",0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
20140219_1_28,"Specifically: On the monetary front, economies where inflation is still relatively high, or where policy credibility has come into question, need to continue tightening monetary policy in the context of strengthened policy frameworks (India and Turkey).","└── need 0.0 0.0 monetary_policy
    ├── come 0 0.0 fiscal_analysis//
    └── turkey 0 0.0 //
","{'polarity': [('question', -1), ('tighten', -1)], 'degree': []}",0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
20140219_1_7,"In the euro area, more monetary easing is needed to raise the prospects of achieving the ECB’s inflation objective, including by supporting demand, given the weak and fragile growth, large output gaps and very low inflation","└── easing 0.0 0.0 monetary_policy
    └── need 0.0 0.0 
        ├── support 0 0.0 other_policies//
        ├── gap 0 0.0 fiscal_analysis//
        └── inflation 0 0.0 monetary_policy,economic_condition//
","{'polarity': [('easing', -1), ('raise', 1), ('support', 1)], 'degree': []}",0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
20140219_1_17,"In the euro area, the overall fiscal stance planned for 2014 is neutral, although a number of countries are still tightening, even if at a slower pace","└── neutral 0.0 0 fiscal_stance
    └── tighten 0.0 0.0 //
        └── pace 0 0.0 //
","{'polarity': [('tighten', -1), ('slower', -1)], 'degree': []}",0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
20140219_1_2,Emerging economies need to rebuild policy space and in some cases address domestic imbalances and vulnerabilities to prepare for tighter financial conditions,"└── need 0.0 0.0 other_policies
    └── rebuild 0.0 0.0 fiscal_analysis,other_policies//
        └── address 0 0.0 fiscal_analysis//
","{'polarity': [('imbalance', -1), ('tighter', -1)], 'degree': []}",0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
20140219_1_18,This is broadly appropriate,"└── appropriate 0 0.0 fiscal_analysis
","{'polarity': [], 'degree': []}",0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
20140219_1_3,"Further actions, including structural reforms, and cooperation are needed across the membership to lay the foundations for stronger and more balanced medium-term growth","└── need 0 0.0 other_policies
","{'polarity': [('reform', -1), ('balanced', 1)], 'degree': [('further', 2.0), ('stronger', 2.0), ('medium-term', 0.5)]}",0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
20140219_1_11,"In order to enhance the credibility of the exercise and make it easier to raise private capital, greater clarity is needed on the availability of public backstops as safety nets","└── need 0.0 0.0 other_policies
    └── enhance 0.0 0.0 fiscal_analysis//
        └── make 0 0.0 other_policies//
","{'polarity': [('raise', 1)], 'degree': [('greater', 2.0)]}",0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
